York County PA,10.5425,4.545,4.7975,1.5475,1.09,2.1075,2.1725,1.0175,4.0575,3.36,0.5125,1.8175,1.4025,3.2225,3.9575,1.94,3.3325,1.1,2.415,1.7625,5.5225,3.285,2.8275,1.3325,3.345,1.625,942.12,298808.25,3.9599086917,1064.752268846,,88.91130415,92.330807233,181.242111383,34.695,32.29,2.7725,84.965,89.125,84.9375,8.9025,311.33,4.2225,7.4925,4.8475,12.95,31.91,2.465,0.9975,10.83,30.4375,20.195,33.3225,72.85,25.1333333333,9,4.275,2.285,46.49,10.8675,8.99
Providence RI,11.9775,4.915,4.8275,1.59,1.435,3.265,2.9725,1.8475,4.33,4.3,0.525,1.99,1.69,3.6625,5.0625,2.99,4.455,1.3975,2.2925,2.755,6.2725,4.26,2.79,1.97,3.5175,1.825,1454.5,397258.5,4.118781506,1443.0189199666,,110.2778884604,98.971016851,209.2489053114,36.19,39.8125,2.79225,125,149,98,9.475,293.99,4.32,8.745,4.36,15,41.25,3.395,1.175,13.25,32.5,25.625,41.2475,100,15.1666666667,11.5,4.75,4.16,80,8.32,9.32
Charleston-N Charleston SC,11.4025,4.31,4.77,1.6175,1.15,2.3825,2.355,1.2175,3.9325,3.5525,0.65,1.55,1.5575,3.6725,4.5925,2.2025,3.7,1.3975,2.835,2.03,5.475,3.25,2.8125,1.6975,3.725,1.86,1135.35,273136.75,3.959848624,973.7013452925,209.069505227,,,209.069505227,28.92,31.8425,2.4985,101.58,107.1425,103.375,9.88,291.265,3.7675,8.8325,3.2525,14.75,39.045,2.8375,1.22,12.4775,32.7975,23.6475,32.545,84.99,20.775,7.3425,3.6725,2.355,51.71,8.81,9.14
Camden SC,9.5161858513,4.7081465948,4.3146774675,1.4100423916,1.1060352207,2.5165252767,2.1472655748,1.1023340247,4.2332810227,2.8722769717,0.5995743766,1.7108130809,1.6570281236,3.7310604888,3.9970902335,1.9110602767,3.6417576537,1.1266707431,2.6652537925,2.1323782233,5.7762595513,2.8831437307,2.9736393582,1.1834785193,3.5185894578,1.5289089623,779.4742836776,259938.755702359,3.9434910985,924.4702026257,,93.28519745,74.5555974259,167.8407948759,27.3509951375,25.6724466,2.5032193077,82.193343093,77.4770224725,78.4049619879,10.0605890229,353.209247981,3.9734925053,10.1257490938,3.3150077455,21.533830121,30.5545576026,2.5152313034,1.0693527532,17.8947085674,23.0469337655,25.4682096469,24.8433944521,62.754488698,20.9634146208,10.1187145685,5.098704023,2.3481087137,37.0005534969,8.1694536751,8.546937747
Columbia SC,11.93,4.72,4.3475,1.4925,1.075,2.445,2.125,1.2975,4.0775,3.3825,0.61,1.4675,1.6275,3.735,4.49,2.0725,3.6475,1.26,2.71,1.9225,5.2675,2.96,2.7575,1.4325,3.685,1.825,949.4,215286.25,3.8989778785,761.8293832697,,107.8115733333,69.9,177.7115733333,25.4975,36.7075,2.39625,95.625,91.25,87.375,9.82,308.2575,3.7775,9.4975,3.39,15.415,45.83,3.27,1.0925,15.16,30.6375,26.1125,35.9575,68.665,20.54,11.11,3.23,2.645,48.18,9.065,9.8325
Anderson SC,11.2075,4.8875,4.7275,1.435,0.9675,2.43,2.2225,0.9875,4.1975,3.2825,0.61,1.76,1.6775,3.85,4.0875,2.3675,3.98,1.305,2.5775,2.0225,5.0225,3.1575,2.735,1.7525,3.615,1.6175,780.875,210000,4.0775,759.0467471648,,90.1750103996,55.4698710854,145.644881485,30.71,29.1675,2.573,100.75,104.2075,81.375,11.32,299.07,3.485,10.45,3.61,12.77,36.9175,3.23,1.2875,10.01,26.575,19.99,28.49,74.415,19.99,9.2825,3.5,2.25,44.875,8.26,8.82
Greenville SC,11.2,4.5225,4.545,1.295,1.005,2.5175,2.2475,1.3175,3.7025,3.5375,0.62,1.5125,1.735,3.3975,4.1,2.14,3.9575,1.2325,2.53,1.83,4.925,2.9725,2.57,1.7175,3.3875,1.615,844.69,238727,4.0378298026,859.1404430967,,94.4944014637,53.6482693587,148.1426708224,29.675,36.965,2.3505,108.4625,105.765,95.78,10.27,308.71,3.6325,9.5275,3.87,16.65,43.7225,2.7325,0.9925,11.935,27.925,25.6525,27.695,72.55,19.5625,10.72,3.845,2.42,52.325,8.5975,8.6475
Beaufort SC,12.3574494865,4.664632909,4.6752146108,1.5629821893,1.6139849196,2.5807910444,2.0756900836,1.4899003046,4.3366868241,3.7522498417,0.6046005842,1.6434805147,1.8049004411,3.8974411572,4.5698644318,2.4514426798,3.6706319423,1.2937435467,2.5324445217,1.8870898031,5.3751065163,2.9450470697,3.2385281707,1.856885322,4.2370235631,1.9250462329,870.9091021377,266035.371590944,3.9828883867,950.5513008747,,109.2369760843,75.3827094976,184.6196855819,29.8553410131,36.4259945544,2.4771836272,106.5285116806,102.2742972103,92.5179523714,10.0631579529,258.4532832627,3.7187010049,9.3820870535,3.4888529442,14.9072587161,45.0456897752,2.8200805118,1.1444546891,12.2121699979,29.6443179692,26.1541708098,32.7135164496,73.9704352434,16.4572191605,9.3748205729,3.5234738397,2.8185993359,57.2079180991,8.5678471741,9.9019884758
Hilton Head Island SC,12.2817072479,4.5317909939,4.4599598193,1.6308792823,1.3969649286,2.5183095294,2.24045698,1.352876757,4.1094686695,3.9049274756,0.6546161806,1.4962655133,1.5611785394,3.8592351476,4.7057738154,2.716635749,4.0633867848,1.3350116496,2.7925206361,2.0748745584,5.9664381264,2.7557063959,2.9187679628,1.4937438678,3.8034959059,2.0761189102,1048.4915210503,347847.508176552,3.7517745841,1209.2251867511,182.0674873898,,,182.0674873898,29.3914046088,37.5988408918,2.4469706941,134.6447465157,119.5024389736,97.5600031297,9.259213934,336.2862610585,3.7763966496,8.878008438,3.8256259816,18.3083107977,52.2025916979,3.003276705,1.2111286749,15.3424836188,37.5612233938,27.7052764495,36.1806373066,87.9707356113,15.7101324146,8.5884331655,4.9736663981,2.8568493987,56.5980710822,8.5547426246,8.3517994545
Myrtle Beach SC,10.565,4.295,4.64,1.4225,1.0275,2.905,2.29,1.065,4.335,3.315,0.615,1.595,1.615,3.5675,4.295,2.095,3.69,1.1125,2.65,1.925,5.45,3.04,2.725,1.315,3.33,1.6175,688.7575,216452.25,3.9786792917,773.0182917074,224.8786525965,,,224.8786525965,26.2025,36.5875,2.45225,93.2,105.27,80.12,9.3425,313.265,3.705,10.12,3.795,13.6,39.65,2.6275,1.0625,10.2475,35.0475,18.925,33.125,72,21.420625,8.69,3.3975,2.38,47.6225,8.32,9.01
Sumter SC,10.0681450736,4.3979628191,4.5632187963,1.5926378092,0.9964281267,2.5070646553,2.1582210115,1.0824721504,4.3428482962,3.1796778516,0.5995743766,1.7009808218,1.7078572071,4.0219227312,3.7108535927,1.9624328647,3.7022854818,1.2876237064,2.4397323177,1.9473773728,5.4165280846,2.9871259636,2.3573917281,1.496464574,3.3231122657,2.121751213,770.5587281453,238532.749307629,3.8060756886,833.6200835996,,91.2467809866,72.9056803267,164.1524613133,32.1758674881,31.3563831167,2.5540576507,87.3304270363,78.7988089452,78.9108004524,9.6051297613,341.4075318145,3.5711135174,10.0244916029,3.5159173058,18.0474004823,30.1471635012,3.0202978302,1.1892801647,12.4853938062,21.5002284328,21.3916654857,23.1243433979,75.3053864375,18.1533236638,10.1187145685,5.098704023,2.2451214894,33.2285526265,7.8668813168,8.5264905275
Pierre SD,10.7125,4.2075,4.7275,1.61,1.085,2.435,2.085,1.0525,3.8525,2.62,0.6625,1.5775,1.855,4.53,4.2,2.335,3.35,1.265,2.7675,2.005,5.78,2.985,3.1625,1.2975,3.1775,1.82,762.6825,393490.75,4.2135755058,1445.7213454391,,73.0971401838,65.1842903282,138.281430512,28.5,29.42,2.7645,108.9375,102.6675,78.0575,10.475,296.7775,4.2375,8.1225,3.525,15.2275,24.0175,2.7,1.105,11.125,20.7025,20.115,26.675,80.0575,12.6597916667,8.375,4.375,2.5125,42.345,9.455,8.315
Sioux Falls SD,9.848418247,3.769227103,3.9155100896,1.7309122266,0.8166369237,1.6846370532,1.8521907059,0.7965064318,3.8550102071,2.4188202808,0.5866515061,1.4845949835,1.3084361938,3.0232103081,4.0246447388,2.1361414909,2.9698100845,0.9493737945,2.44559028,1.8316222792,4.6404661015,3.0100685009,1.8020159762,1.0789241058,4.0095673451,1.6575331485,768.7324581898,298297.699334475,3.9973004297,1068.0883840539,,77.5291516365,94.3552471228,171.8843987593,27.9648592119,34.3849444408,2.3491725151,110.6480383369,135.0932265885,85.9497309242,8.4739645768,305.911511047,3.7730870193,8.6599168238,2.1436613105,15.0064383504,28.1159903219,2.6535906653,1.0311450129,11.0267679157,22.7342506874,18.8611743054,25.0758049593,77.2465398522,24.8680411703,9.2092265991,3.9769715106,3.1320076008,50.0264507216,8.3159592565,7.754134576
Chattanooga TN,11.955,4.0925,4.5475,1.3225,0.9625,2.33,2.2275,1.005,3.7775,3.0675,0.5775,1.59,1.5525,3.39,3.7575,2.04,3.565,1.1275,2.545,1.735,5.3375,2.8675,2.22,1.345,2.315,1.4875,784.5,285091,4.0097462447,1022.3208579892,,77.8559121083,75.4501874009,153.3060995092,30.13,40.82,2.3835,96.25,114.4625,84.5,9.5825,326.9175,3.88,8.9925,3.9975,14.7,45,2.72,0.9375,10.4775,25.3675,13.555,22.19,50.825,28.49,10.0625,4.99,1.9575,50.425,8.3575,12.07
Cleveland TN,11.4275,4.38,4.1475,1.185,0.92,2.1625,1.7575,0.965,3.49,2.6625,0.56,1.38,1.5975,3.4725,4.005,2,3.3925,1.015,1.785,1.6575,4.545,2.835,2.4025,1.2275,3.4275,1.44,615.8325,273940.5,4.0225025253,983.7815905919,,72.9566556867,63.6106844577,136.5673401444,23.5,29.815,2.31125,109.75,76.25,70.33,9.0675,324.44,3.99,8.7425,3.39,14.25,21.1675,2.89,1.015,9.455,27.4925,21.4525,27.535,47.5,28.49,10,3.745,3.225,38.33,7.96,7.89
Cookeville TN,11.6125,4.3225,4.175,1.2725,0.955,1.9075,1.7825,0.99,3.755,2.715,0.58,1.115,1.3025,3.615,4.375,1.8375,3.06,1.085,2.2725,1.78,5.7075,2.6175,2.32,1.1025,3.035,1.52,569.7725,226910.25,4.12375,824.7696537421,,85.9682298492,56.0939118841,142.0621417333,27.395,32.4875,2.4745,93,90.6275,68.0425,8,301.6425,3.79,8,3.3,10,22.83,2.1025,0.8725,12.45,17.7025,17.31,22.4125,59.95,7.9166666667,10.25,4.11,2.855,40,8.5925,10.99
Jackson-Madison County TN,8.76,2.875,2.98,0.9825,0.905,1.8075,1.355,0.995,3.99,3.5575,0.5775,0.995,2.05,2.9475,3.7475,2.4,2.0325,0.98,2.1475,1.335,5.035,2.7475,1.9925,1.0425,2.7225,1.165,737.15,210961,4.4100840465,794.1156481091,,93.7746839667,64.7709858181,158.5456697848,24.005,40.1175,2.5075,109.8,100.125,70.05,6.81,306.75,4.205,9.1675,4.3125,13.25,32.35,1.6975,1.2475,9.6,36.475,30.37,37.0575,62,22.5,9.125,4.95,4.085,72.9,9.8725,6.8925
Knoxville TN,10.8625,3.49,3.77,0.9825,0.85,2.17,1.9375,0.98,3.7875,2.8975,0.555,1.0975,1.1925,3.09,3.9725,1.7425,3.005,0.905,2.5325,1.605,4.345,2.36,1.98,0.965,3.0175,1.455,703.75,257522.75,3.9700398233,918.5520212439,,79.9032565333,73.7905678001,153.6938243335,25.3475,26.48,2.487,83.3,93,76.1,8.02,289.235,3.465,9.5575,3.2975,13.2,34,1.54,0.8225,12.105,27.14,17.79,24.99,61.58,24.99,9.7225,4.06,2.09,36.2,8.505,8.055
Memphis TN,11.03,4.3625,3.8675,1.1075,0.95,2.02,1.98,0.9875,3.755,3.4125,0.58,1.13,1.3825,3.4125,4.3425,2.115,3.3575,0.955,2.6825,1.75,4.4925,2.225,2.23,1.01,2.92,1.2875,704.57,202312.25,4.109450825,733.8927655567,,89.9604951148,55.8850362112,145.845531326,30.75,31.8025,2.42,69.3975,84.075,81.9375,8.335,285.3175,3.7975,8.9775,3.3575,14.1325,28.0075,2.685,0.8375,10.3925,23.2025,20.2875,22.58,60.065,24.99,10.275,3.6925,2.0575,51.53,8.5875,8.955
Morristown TN,11.09,4.325,4.3175,1.225,1.0325,2.48,2.18,0.9775,4.0625,3.465,0.565,1.37,1.82,3.4675,4.0875,2.1775,3.385,1.1925,2.3975,1.7675,5.155,2.93,2.6,1.4775,2.8175,1.635,750.375,231490.5,4.1013634617,839.0130234286,153.5261675297,,,153.5261675297,34.1825,32,2.476,95.5025,91.29,81.8325,10.125,267.8375,3.515,10.615,4.265,11.0825,30.05,2.7275,0.995,11.245,32.3225,18.865,31.6875,74.5,23.5175,10.375,3.425,2.5325,40.6375,8.5075,9.11
Columbia-Maury County TN,8.9606218317,4.3803953797,4.1377607989,1.2220184649,1.0618699501,2.0965400874,2.0178889705,1.0764507336,4.0775783406,2.6541209601,0.6096070263,1.2257372596,1.3702043883,4.1249472297,4.1261918357,2.4832895048,3.5656998199,1.3139327451,2.6306711694,1.9445153653,5.6692724605,2.8041095129,3.0279702535,1.5275280457,3.4988764836,1.6364953879,809.5415973291,263308.655386706,4.0426223996,947.1866108197,,80.7232720004,44.3889552153,125.1122272157,33.1330685567,30.7099658981,2.5453089263,82.9359555109,80.7123889978,65.5478456993,8.8037739605,309.1003199743,3.7486501669,8.4736647781,2.2267708518,11.657532911,31.1221278479,2.3056893373,1.06203626,12.888916258,39.5426181761,32.3063010891,41.3358876251,88.3380379039,23.9543680197,8.7286097099,4.3914220625,2.9257200584,39.8019780398,8.3636640968,12.9088750097
Nashville-Murfreesboro TN,11.555,4.0825,3.85,1.24,1.0175,1.885,2.075,1.0125,3.8,3.105,0.5725,1.295,1.725,3.3625,4.07,2.3525,3.385,1.06,2.485,1.77,4.865,2.555,2.605,1.2325,3.1525,1.395,907.81,233018.75,4.0472281172,839.133827222,,100.5660579369,73.4171773802,173.983235317,24.5,39.785,2.54625,72.9,81.7325,78.8875,8.775,280.8325,3.54,10.4925,4.3825,16.865,34.1,2.7975,1.0175,11.435,26.0475,20.6575,27.0675,68.6,19.8125,10.2,4.36,2.51,61.05,8.5375,8.95
Abilene TX,9.84,4.675,3.8425,1.5425,0.8225,2.25,2.3575,0.975,3.8475,2.8275,0.5025,1.29,1.06,3.3775,4.2625,2.0475,3.13,0.9725,2.0125,1.7625,5.1175,2.71,2.87,1.1775,3.2175,1.465,904.5,279931.75,3.9137064073,992.4537670965,,67.4572824571,58.1520120187,125.6092944759,22.055,40.535,2.535,127.085,93.75,74.9175,8.9325,292.7675,3.8725,9.99,3.4425,14.615,39.52,2.5075,0.915,9.39,34.4875,20.8925,35.71,74.2475,19.9975,8.8575,3.25,2.1075,43.88,8.7625,7.285
Amarillo TX,10.3775,3.3875,3.625,1.21,1.13,2.485,1.9425,0.9725,3.7775,3.46,0.5425,1.3325,1.4375,3.2325,3.92,2.2775,2.915,1.01,2.36,1.58,5.6575,2.4075,2.355,1.1325,3.175,1.555,869.8975,203952.5,4.1158875,740.5821268497,,92.8585438572,45.914541312,138.7730851693,23.76,35.555,2.41875,74.085,104.865,82.3625,8.415,308.4575,3.99,9.99,2.815,15.7925,27.035,2.04,0.8575,9.1,29.9125,24.1425,33.295,59.25,19.35,8.905,4.23,1.8475,36.455,8.9625,5.2725
Athens-Henderson County TX,9.7001722587,4.9740184025,4.4638022648,1.1057166956,0.9764995642,2.7246589462,2.782680898,0.9831627788,3.8448152347,3.2949531816,0.5096382201,1.2192001266,1.362219439,3.4000793164,4.3344405601,2.250119358,3.3088545995,1.0964920625,2.7780145298,1.6844814275,4.604562774,2.5901028925,2.4454271038,1.7507657435,3.6209822727,1.5289089623,624.0888872582,242985.457822221,3.7550212553,843.6447083196,,131.6394642896,52.9225263831,184.5619906727,26.174932502,28.4196825831,2.6238655247,77.0562591497,91.5082942589,78.4049619879,8.7346965058,283.3347698853,4.0137304041,8.1005992751,4.3396465032,12.3050457834,22.9159182019,2.3536100148,0.9694132435,8.1804382022,30.7292450206,26.9969137073,23.2900350658,94.8647054749,7.3994525804,5.5652930127,5.3536392241,2.5540831623,48.1315533405,9.1578567123,9.1296835025
Austin TX,10.1075,3.4875,3.8225,1.1575,0.88,1.92,2.0625,0.955,3.48,3.395,0.48,1.21,0.96,3.17,4.0275,2.19,2.88,1.0025,1.865,1.585,4.9025,2.8225,2.045,1.205,2.825,1.3725,1065.66,252170.75,3.9571875,898.0367510094,,113.3840326144,43.9525256886,157.336558303,32.935,39.4075,2.5295,124,99.35,93.24,8.7175,313.875,3.865,10.7425,3.0575,19.7875,46.865,2.005,0.84,10.4475,27.4775,25.615,29.285,71.22,26.4283333333,10.5275,3.875,2.4825,50.0725,8.695,6.655
Round Rock TX,9.79,3.7475,3.855,1.0675,0.8925,2.56,2.12,0.9425,3.38,2.7875,0.48,1.18,1.155,3.13,3.9825,2.0875,2.7225,0.9475,1.8575,1.395,4.6825,2.4375,2.545,0.98,2.6075,1.4075,1059.25,255852,3.9234965713,907.755571252,,123.2716268592,53.0645348288,176.336161688,24.15,34.465,2.4095,99.0075,108.5,92.8325,7.97,326.2575,3.8975,9.2425,3.7975,14.995,37.9175,1.75,0.7725,9.14,21.49,12.485,24.2525,64.7225,27.9975,10.3325,4.14,1.9225,43.9975,8.3275,5.585
San Marcos TX,10.1196660923,4.0453828549,3.6956233061,1.1413443086,0.925476619,1.9206634961,1.8605313918,0.9398063655,3.4021247822,2.7567247676,0.4797121354,1.1988210105,0.9267076248,3.3459477377,3.9552782059,2.0088628059,2.7499812612,0.7688437709,1.8809056063,1.3731418955,5.2155289181,2.3434656087,2.1588469037,1.2188721837,2.7792049426,1.4650763659,874.1693116101,215838.180135725,3.9546295161,769.1609776884,,100.1852142369,49.3543857835,149.5396000204,25.1567213762,46.6090375,2.4708403511,89.7077186247,84.9719361715,87.8099529091,8.5623855653,306.2813938995,3.6842321765,11.4628040447,2.7650925178,9.9596404061,34.9975611319,2.2475371859,0.7748872861,11.8607749979,24.4795294589,13.5387050508,28.2199301041,66.4894708305,8.4235924807,7.9872554161,3.3879216451,2.0112107725,48.3734171747,8.1780815557,7.3492564583
Beaumont TX,10.4502027101,5.2466289029,3.7435880715,0.9939113478,0.9348224444,1.8290498764,2.1117019612,0.9642471314,3.4475885818,3.0230135725,0.4878278193,1.0286411107,1.0729943649,3.6024348936,4.8060807312,2.0194711036,2.9868224018,0.9832304611,2.1899339555,1.7159396314,4.3646265623,2.2642047729,2.1532940509,0.9905999856,2.8006875353,1.551668691,1050.166514308,277065.578699901,3.8435547321,974.7273479879,,144.1265287116,42.8370832058,186.9636119174,25.0053424805,33.9457810959,2.5507580308,99.0415414569,85.3945207098,75.0982318074,8.2198730197,309.2697973273,3.7653546678,8.4621708578,3.2904032929,15.1985187092,35.5197132157,1.87153102,0.7955253414,9.5699339222,46.3595962567,26.0747217211,47.5739088834,81.1833371997,22.7355810925,7.4971062345,4.5022228111,2.0636249256,55.6062233532,8.6977040814,11.0712412412
Brownsville TX,12.1106223731,4.3244324521,3.5531684705,1.1382376534,0.8611966964,2.0945050045,2.1294500707,0.9304240011,3.3664111273,2.1784773541,0.4847079329,1.1721141271,1.0954457756,3.5002300969,3.915027406,2.2580636624,2.7305102494,0.9321884507,1.9372847148,1.296260434,4.2706209048,2.1532775208,2.4641049951,0.9714341182,2.5118291491,1.4439221408,772.2978930926,250431.486311729,3.7622060168,870.8044030558,125.032838811,,,125.032838811,40.1435614256,49.0738003663,2.281439177,69.3629600669,66.5028622759,72.7218364631,7.9484361999,316.9757841477,3.7473969757,8.1354829301,2.6699042663,13.0758930209,44.223227657,2.1531077034,0.9404412174,9.9513275496,16.5004676884,13.8455317392,18.8925330699,44.8756550099,13.719337655,10.0566961706,4.1628033635,2.9202487722,37.4269584531,7.8798049703,6.7065589026
Harlingen TX,8.7875,3.8175,3.67,1.085,0.7875,2.4325,1.7725,0.9275,3.345,2.3775,0.505,1.2125,0.945,3.53,3.99,2.145,2.73,0.77,1.7725,1.3975,4.54,2.54,2.2075,1.2025,3.0075,1.455,657.125,213888.75,4.0641666667,771.6359749554,,121.92937133,44.1233730302,166.0527443602,30.5075,29.25,2.41325,73.75,93.4575,77.4575,7.91,328.2575,3.675,8.75,2.4575,7.5,30.905,1.515,0.7875,8.7525,14.0525,11.45,16.955,55,14.7341666667,10.0125,3.75,1.97,36.8325,8.2375,6.1325
Corpus Christi TX,9.8525,4.565,3.8125,1.045,0.88,2.145,2.08,0.9525,3.3675,2.7175,0.485,1.1725,1.0575,3.275,3.895,2.12,2.7,0.9375,1.87,1.435,5.6325,2.5175,2.1625,1.015,2.4775,1.415,1118.0325,257682.25,3.956089477,917.8575413638,,132.1368813458,67.5975,199.7343813458,30.2425,33.1975,2.47,97.3375,87.085,78.78,7.97,334.5475,3.6225,9.5375,3.37,13.69,39.9575,1.925,0.7725,11.1725,30.9,25.9725,32.635,62.645,23.4329166667,7.885,6.1,1.9125,38.9025,7.97,6.1725
Allen TX,10.7925498204,3.5699416668,4.0359956731,0.9890950355,0.8932810303,1.9153584128,2.044203874,0.9962289388,3.9360512023,3.1542565338,0.4890973664,1.1411791704,1.206934047,3.1895243387,4.2035607872,2.1777530515,3.0199197871,1.0310625449,2.6124506616,2.2230272267,4.386844232,2.5694343582,2.036276437,0.9889920625,3.0584565019,1.467076754,1007.8025300738,358661.369277339,3.9412927833,1275.8920077127,,94.7010419038,52.6868496036,147.3878915073,27.9468969732,50.5295344908,2.6181629672,98.9593757099,113.4430718481,91.8113823572,8.6587699753,313.4007946083,3.4934444089,8.9105594811,1.1473736691,16.7560979018,31.5383786185,2.1612585881,0.7878177106,7.7394370263,20.5199247995,21.0749431255,24.414743521,71.9705432896,25.4493252726,10.7741876782,4.7946641069,2.1846118886,48.329789995,8.6101632656,7.0245246857
Dallas TX,10.3225,4.5775,4.4225,1.5075,1.31,2.0975,2.065,1.085,3.97,3.265,0.485,1.2225,1.375,4.645,4.5325,2.6425,3.6225,1.2725,2.385,1.9975,6.2975,3.2,2.585,1.5775,3.51,1.67,859.295,219088.75,3.9669741506,782.2139940835,,120.4651572655,51.0493378512,171.5144951167,28.15,41.1275,2.53625,114.45,100.0475,92.8475,9.4875,309.525,3.9125,9.635,3.8725,20.3675,39.8325,3.095,1.15,9.68,36.21,25.8,33.08,64.31,30.8741666667,10.415,5.1875,3.06,54.1225,9.3425,8.545
Denton TX,10.1090309419,4.0656230595,4.0064862199,1.1767260246,0.9167138766,2.2610885005,2.0705775186,0.9633009045,3.8746972184,2.9875523017,0.4996453138,1.3568517538,1.2300638218,3.4803171764,3.8744173874,2.3425900166,3.4399982269,1.0260751411,2.870273315,1.6942183144,4.6662310254,2.8453320097,2.3280466028,1.1052320056,3.4999725823,1.5497104448,987.2118221824,253721.365300333,4.0022170119,909.0920211041,,68.7753415981,56.4306299139,125.205971512,30.1655040087,38.2402617868,2.6405587119,90.2071940445,96.5310828549,81.6524449296,8.9573654781,305.7424336198,3.8125409101,8.1005992751,3.9378273825,15.5863913256,36.1562264964,2.2121913873,0.8994555868,9.0802864045,28.1684746022,26.1816048751,32.5066340914,59.4912552857,26.4917412613,8.4794828084,4.8335714138,2.451095938,44.9659504302,8.966227552,7.3712226263
Plano TX,10.2709646905,5.3022817889,4.1254255133,1.8222480692,0.9992151753,2.1902542745,2.1005146669,0.9919246909,4.1771624391,3.2481754814,0.4831600141,1.4218766817,1.3031959649,3.9747254055,4.5025887103,2.3457029397,3.2083088513,1.1421914983,1.7788416586,1.8271690313,6.8674768095,2.9830984221,2.8832357565,1.655081903,3.3498515115,1.7444339155,1005.8537127956,262762.310335161,3.9811521762,938.906675179,,123.3347817136,56.8459270822,180.1807087958,27.0202854776,41.9097245504,3.0765040386,102.1782033751,110.6463892533,87.790563464,9.0155741012,292.6501042122,3.9269068527,10.4864140497,3.5447856287,17.2690154088,36.2331248243,2.7361179584,0.9126992764,10.2550256906,26.0731103041,17.8250775045,28.6115563889,60.8931565112,30.2010397337,10.462555271,4.9424045792,2.8003337642,52.8325760499,8.9572935786,8.5605084183
El Paso TX,10.2525,4.7225,4.42,1.23,1.145,2.36,2.1525,1.3325,4.5575,3.42,0.575,1.27,1.775,3.465,4.3375,2.4425,3.8625,1.14,2.26,2.005,5.4175,2.87,2.8725,1.4775,3.5325,1.5575,936.9975,240632.25,3.9620599642,857.8372167295,,98.7151421732,36.9015889439,135.6167311171,26.95,41.7675,2.61075,73.25,87.8325,86.895,9.2775,288.755,3.5775,8.2425,3.755,15.1075,34.3,2.285,1.1625,10.63,27.165,24.325,31.51,44.295,20.6775,9.54,3.445,2.19,45.9475,9.0675,9.0125
Fort Worth TX,10.14,4.2125,3.85,1.3875,1.02,2.18,2.13,1.065,3.4325,3.2875,0.515,1.2675,1.2725,3.6875,4.0125,2.44,3.055,1.1375,2.355,1.72,5.02,2.7675,2.5225,1.275,3.29,1.6125,1412.445,246619,3.9708745749,880.313445927,,123.1506323812,53.3768059736,176.5274383549,23.7425,38.5475,2.64175,87.2925,106.915,96.1675,8.9125,290.81,3.8825,8.6925,3.915,19.4,55,2.4325,1.08,10.1725,42.2325,31.56,46.1875,68.4325,22.9275,10.17,6.7,2.705,48.7925,8.87,9.1225
Brazoria County TX,9.6225,3.9625,3.6525,1.0875,0.785,1.9,2.095,0.945,3.3875,2.675,0.49,1.02,0.9825,3.2025,4.1725,1.9375,2.9675,0.8975,2.225,1.72,4.375,2.205,1.9975,1.02,2.7225,1.6175,982.975,262809.5,3.9517496369,935.6498128323,,109.3656862654,61.0947810321,170.4604672975,28.48,32.4525,2.4835,101.25,101.98,91.065,8.1425,317.8675,3.705,9.495,2.995,13.3,29,1.9325,0.81,8.395,36.7275,24.4925,33.745,64.025,29.9541666667,7.645,3.77,1.9525,46.7325,8.86,6.8475
Conroe TX,9.5725,4.8075,3.7075,1.16,0.8025,2.035,1.935,0.945,3.52,2.3675,0.49,1.0975,1.11,3.2075,3.8225,2.145,3.0875,0.955,2.2075,1.7225,4.85,2.3575,2.24,1.045,3.04,1.65,985.585,256817.5,3.8400803543,901.3571054735,,111.5681723813,47.5441312703,159.1123036515,27.5725,31.7925,2.48475,102.7725,93.4775,90.9375,8.86,319.4125,3.79,8.495,3.085,17.105,39.3025,1.94,0.885,7.4825,29.2475,23.66,28.325,63.5075,32.72,9.7325,4.1925,2.08,44.1,8.7025,8.5725
Houston TX,9.0275,4.6475,3.7225,1.1375,0.83,1.8325,2.0825,0.9525,3.4675,2.69,0.4975,1.0175,1.185,3.2225,4.2775,1.9275,2.885,0.92,2.05,1.7675,4.6825,2.2975,2.055,1.1275,2.895,1.6225,1315.375,287593.5,3.912225738,1018.69967656,,118.3222612863,42.7282830281,161.0505443143,29.295,30.8575,2.51925,91.3275,81.7975,84.945,8.1625,297.2825,3.885,8.0775,3.18,16.3975,49.7175,2,0.925,8.5675,33.785,21.5875,28.475,75.3425,32.7166666667,10.0725,5.41,2.1575,50.775,8.82,7.295
Temple TX,10.2825,4.115,3.5575,1.15,1.0325,2.2125,1.9725,0.9325,3.4025,2.4125,0.475,1.045,1.2,3.2925,3.9775,2.0875,2.7425,0.87,1.7225,1.4325,5.305,2.4925,2.0575,1.065,2.895,1.5325,926.72,223412.5,3.8664583333,787.9128784855,,102.2141866667,58.3660768699,160.5802635366,26.245,39.4875,2.46525,94.105,118.875,80.7675,7.98,321.1125,3.8925,8.9275,3.365,12.785,38.08,2.22,0.7725,11.0275,32.535,24.4925,29.65,61.565,10.4270833333,8.21,9.3125,2.2925,42.84,8.45,7.225
